,ID,Color,Amplitude
1111,1150465,z,1.291
1112,1150548,z,0.893
1113,1150674,z,3.4
1114,1150692,z,3.169
1115,1150884,z,0.821
1116,1151198,z,0.9285
1117,1151331,z,0.658
1118,1151834,z,2.1135
1119,1151932,z,3.1715
1120,1151986,z,0.738
1121,1152036,r,2.841
1122,1152208,z,3.088
1123,1152287,z,0.529
1124,1152388,z,1.2075
1125,1153281,z,4.3025
1126,1153362,z,2.764
1127,1153545,z,0.7705
1128,1153833,z,0.7215
1129,1153881,z,1.94
1130,1153958,i,0.912
1131,1154064,z,1.0575
1132,1154130,z,3.1685
1133,1154443,z,0.5675
1134,1154519,z,2.635
1135,1154779,z,1.3315
1136,1154954,z,3.7915
1137,1155069,z,3.188
1138,1155304,i,0.9265
1139,1155444,z,1.6655
1140,1155541,z,0.358
1141,1155630,z,0.6225
1142,1155685,z,5.4635
1143,1155753,z,0.576
1144,115598,z,3.951
1145,1156085,z,0.5225
1146,1156198,z,3.4985
1147,1156358,z,2.5945
1148,1156383,z,3.4565
1149,1156493,z,1.0045
1150,1156699,z,2.4305
1151,1156894,i,0.6025
1152,1156923,z,1.3175
1153,1156960,z,3.3365
1154,1157143,z,2.6875
1155,1157342,z,2.0515
1156,1157433,z,2.175
1157,1157747,z,2.569
1158,1157760,z,1.237
1159,1157897,i,0.5555
1160,115800,z,3.3035
1161,1158000,z,0.8825
1162,1158073,z,3.328
1163,1158080,z,1.065
1164,1158184,z,1.317
1165,1158252,z,0.5315
1166,1158455,z,2.803
1167,1158534,z,0.707
1168,1158820,z,0.8415
1169,1159048,z,0.9505
1170,1159181,z,2.479
1171,1159254,z,3.86
1172,1159261,z,1.1125
1173,1159273,z,1.497
1174,1159808,z,3.3825
1175,1160076,r,0.674
1176,1160167,r,0.6685
1177,1160240,z,2.598
1178,1160360,z,2.863
1179,1160410,z,2.1285
1180,1160436,z,3.272
1181,1160568,z,3.7885
1182,116068,z,3.2895
1183,1160768,z,2.416
1184,1160810,z,1.592
1185,1160866,z,1.8965
1186,1160953,z,3.5585
1187,1161118,z,1.083
1188,1161207,z,3.2795
1189,11613,z,2.2365
1190,1161340,r,0.7395
1191,1161357,z,1.9775
1192,1161452,z,3.2255
1193,1161616,i,1.6025
1194,1161816,z,2.8
1195,1162442,z,1.512
1196,116248,i,0.79
1197,1162481,z,2.4985
1198,1162845,z,1.527
1199,1162966,i,0.7405
1200,1163238,z,2.464
1201,1163331,z,2.859
1202,1163370,z,0.9265
1203,1163375,z,3.3365
1204,1163568,z,2.3245
1205,1163661,z,3.622
1206,1163758,z,1.3105
1207,1164094,z,0.5985
1208,1164106,z,3.288
1209,1164229,z,0.5795
1210,1164598,z,1.154
1211,1164638,i,1.469
1212,1164695,z,3.3605
1213,1164796,z,3.7085
1214,1164904,z,3.796
1215,1164940,z,0.997
1216,1165070,r,0.5055
1217,1165315,z,1.8505
1218,1165361,z,1.3795
1219,1165496,z,0.9805
1220,1165528,z,2.257
1221,1165782,z,1.482
1222,1165937,z,0.9375
1223,116597,i,0.658
1224,1166008,z,0.91
1225,1166071,z,0.651
1226,1166194,z,3.3085
1227,1166781,z,3.0665
1228,1167040,z,2.3105
1229,1167048,z,2.715
1230,1167105,i,0.6625
1231,1167233,z,2.1975
1232,1167410,z,3.8825
1233,1167452,i,0.431
1234,1167543,z,0.552
1235,1167795,z,2.249
1236,1167961,z,1.5525
1237,1168140,z,2.907
1238,1168787,z,3.064
1239,1169095,z,1.0985
1240,1169705,z,1.01
1241,1169739,i,0.43
1242,1170066,z,2.364
1243,1170535,z,3.5755
1244,1170545,z,1.088
1245,1170576,z,1.8055
1246,117058,z,0.9075
1247,1170597,z,3.6655
1248,1170736,z,1.141
1249,1170797,z,0.659
1250,1171382,z,0.8715
1251,1171477,z,2.446
1252,1171565,z,3.3775
1253,117163,z,0.949
1254,1172242,z,2.721
1255,1172286,g,0.5895
1256,1172362,z,3.284
1257,1172762,z,2.586
1258,1172944,i,0.962
1259,1173001,i,0.851
1260,1173097,z,2.0225
1261,1173182,z,0.6885
1262,1173787,z,3.723
1263,1173862,z,2.8655
1264,1173995,z,3.1995
1265,117411,i,0.525
1266,117427,z,3.4315
1267,1174583,z,2.4175
1268,1174592,z,3.4815
1269,117460,z,0.786
1270,1174730,z,1.5755
1271,1174738,z,1.302
1272,1175283,z,2.868
1273,1175574,z,2.8085
1274,117568,z,1.075
1275,1175681,z,1.8885
1276,1175811,z,3.001
1277,1175922,g,0.8
1278,1176137,z,2.6035
1279,1176345,z,0.513
1280,1176695,z,1.976
1281,1176706,z,1.2445
1282,1176898,i,0.865
1283,1176931,i,1.1555
1284,1176935,z,1.829
1285,1177025,i,2.098
1286,1177052,z,1.389
1287,1177097,i,0.7375
1288,1177202,z,2.1635
1289,1177427,z,2.7295
1290,1177439,z,1.263
1291,1177710,z,2.458
1292,1177993,z,0.6615
1293,1178518,z,3.824
1294,11786,i,0.699
1295,1178839,z,4.4755
1296,1179021,z,1.975
1297,1179090,z,3.6755
1298,1179299,z,0.989
1299,1179401,z,3.7455
1300,1179663,z,2.6935
1301,1180024,z,1.0575
1302,1180041,z,3.862
1303,1180269,z,3.408
1304,1180501,z,2.964
1305,1180506,z,3.426
1306,1180611,z,4.9785
1307,1180653,z,2.0255
1308,1180736,z,4.23
1309,1180790,z,3.0305
1310,1181265,z,3.4685
1311,1181368,z,1.3175
1312,1181446,z,0.7525
1313,1181458,z,2.0575
1314,1181462,i,0.692
1315,1181760,z,0.6545
1316,1181840,z,0.736
1317,118205,z,0.6185
1318,1182722,z,2.4195
1319,1182724,z,1.9745
1320,1182939,z,0.5295
1321,1183479,z,1.611
1322,1183494,z,0.735
1323,1183740,z,3.0805
1324,118379,z,0.849
1325,1183890,i,0.979
1326,1184399,z,3.6735
1327,1184486,z,0.643
1328,1184554,z,0.714
1329,1184746,z,2.547
1330,1184748,z,0.5665
1331,1184877,z,0.914
1332,1184903,z,1.264
1333,118492,z,1.288
1334,1184959,z,3.277
1335,1184960,z,4.214
1336,1184996,z,4.135
1337,1185007,z,2.2815
1338,1185057,z,0.837
1339,1185159,z,1.1615
1340,1185515,z,2.528
1341,1185590,z,2.9175
1342,1185620,z,1.9725
1343,1185741,z,1.577
1344,1185848,z,0.6535
1345,118616,z,0.6195
1346,118621,z,3.37
1347,118629,z,0.748
1348,1186448,z,1.442
1349,118665,z,0.791
1350,1186798,z,1.4375
1351,1187107,z,0.621
1352,1187109,z,3.269
1353,1187123,z,0.5885
1354,118721,z,0.642
1355,1187326,z,0.946
1356,1187413,z,0.6435
1357,1187435,z,2.3245
1358,1187440,z,4.6325
1359,1187453,z,1.6905
1360,118770,z,1.4985
1361,1187800,z,0.638
1362,1187839,i,0.852
1363,1187970,z,1.0565
1364,1188137,z,4.181
1365,1188218,z,1.1315
1366,1188397,z,3.8245
1367,1188407,z,2.327
1368,1188453,z,0.876
1369,1189014,z,1.208
1370,1189183,z,2.5065
1371,1189298,z,1.2585
1372,1189307,z,3.46
1373,1189427,z,2.5755
1374,1189561,z,0.7075
1375,1189624,z,2.959
1376,1189647,z,2.514
1377,1189782,r,0.69
1378,1189846,z,2.815
1379,1189905,z,1.165
1380,1190246,z,2.8335
1381,1190383,z,0.8885
1382,1190461,z,2.2175
1383,1190589,i,1.2325
1384,1190623,z,0.9955
1385,1190687,i,1.2695
1386,1190870,z,1.3345
1387,1191051,z,0.82
1388,119126,z,1.0315
1389,1191311,z,2.1685
1390,1191332,z,2.1655
1391,1191610,z,1.2595
1392,1191934,z,1.864
1393,1192291,z,3.3045
1394,1192325,z,3.41
1395,1192376,r,0.569
1396,1192384,z,2.2155
1397,1192434,z,3.6
1398,1192611,z,0.8555
1399,1192802,z,2.8715
1400,1193100,z,0.665
1401,1193376,z,3.3835
1402,1193563,z,3.0065
1403,1193634,z,2.3425
1404,1193656,i,0.919
1405,1193884,z,3.235
1406,1193885,z,2.1515
1407,1193926,z,2.108
1408,1193961,z,2.9095
1409,1194125,z,0.7115
1410,1194175,z,2.6295
1411,1194229,z,2.5465
1412,1194282,i,2.164
1413,1194299,i,0.4645
1414,119443,z,3.52
1415,1194480,z,2.815
1416,1194980,z,2.446
1417,1195822,z,0.7185
1418,1196147,z,0.621
1419,1196245,z,1.946
1420,119631,z,2.1145
1421,1196589,z,2.877
1422,1196752,z,2.977
1423,1196818,z,1.086
1424,1196856,i,0.6655
1425,1197283,z,0.813
1426,1197435,z,0.8695
1427,1197442,z,1.4265
1428,119758,z,3.1105
1429,1197746,z,4.937
1430,1197768,i,0.9325
1431,1197989,i,2.3745
1432,1198088,z,2.028
1433,1198713,z,3.7745
1434,1198724,i,0.811
1435,119881,z,2.6585
1436,1198884,z,0.6655
1437,1199097,z,0.9655
1438,1199293,z,0.918
1439,1199335,z,0.766
1440,1199446,z,0.871
1441,1199742,i,0.7875
1442,1199747,z,2.1105
1443,1199750,z,2.0005
1444,1200037,z,1.7195
1445,1200092,z,1.352
1446,1200183,z,3.5855
1447,1200663,z,2.3405
1448,120082,i,0.4135
1449,1201062,z,0.969
1450,1201161,z,1.5775
1451,1201231,i,0.458
1452,1201415,z,1.965
1453,1201483,z,2.2485
1454,1201573,z,0.4645
1455,1201577,z,4.9825
1456,1201687,z,3.113
1457,1201778,z,2.883
1458,1201994,z,1.9275
1459,1202145,z,0.928
1460,1202228,z,2.056
1461,1202285,z,1.2345
1462,1202368,z,1.9385
1463,1202547,z,1.217
1464,1202560,z,2.1635
1465,1202638,z,2.217
1466,120269,z,4.172
1467,1202799,z,1.6655
1468,1202836,z,0.716
1469,1202981,z,3.7455
1470,1203027,z,1.089
1471,1203104,z,0.5435
1472,1203504,z,1.403
1473,1203574,z,1.0005
1474,1203634,z,3.415
1475,1203841,z,3.4805
1476,1203922,z,1.0525
1477,1203945,z,1.8815
1478,1204019,i,0.6945
1479,1204303,z,3.174
1480,1204427,i,0.5985
1481,120452,z,4.034
1482,1204605,z,1.6815
1483,1204697,z,2.1765
1484,1204771,z,3.2385
1485,1205097,z,0.879
1486,1205146,z,3.958
1487,1205195,z,2.4015
1488,1205841,z,0.504
1489,1205898,z,0.759
1490,1206016,z,3.006
1491,1206136,i,0.5385
1492,1206287,z,0.797
1493,1206327,i,0.9435
1494,1206525,z,1.047
1495,1206700,z,0.6815
1496,1207039,z,1.342
1497,1207040,i,3.0705
1498,1207736,z,0.5275
1499,1207844,z,2.824
1500,1207986,z,1.189
1501,1207997,i,2.522
1502,120817,z,3.4465
1503,120819,z,3.5765
1504,1208393,z,0.4375
1505,1208473,z,3.334
1506,1208530,z,3.1955
1507,1208555,z,2.1055
1508,1208577,i,0.5135
1509,1209028,z,0.6565
1510,1209044,z,1.5845
1511,1209277,z,0.7365
1512,1209330,z,2.708
1513,1209353,z,2.9245
1514,1209433,z,0.667
1515,1209588,z,1.714
1516,1209696,z,0.932
1517,1209786,z,0.5455
1518,1209823,i,0.573
1519,1209936,z,2.8595
1520,121008,i,0.398
1521,1210461,z,0.8895
1522,1210960,r,0.3815
1523,1211004,r,0.3995
1524,1211214,z,4.6055
1525,1211332,z,3.5415
1526,121143,z,0.7505
1527,1211568,z,0.5595
1528,1211716,z,2.5045
1529,1211728,z,1.246
1530,1211878,i,0.4805
1531,1212081,r,0.7335
1532,1212471,z,4.973
1533,1212478,z,0.7005
1534,1212593,z,2.425
1535,1212723,z,2.64
1536,1212847,z,0.6025
1537,1212949,z,1.4395
1538,1213144,z,2.2115
1539,1213152,z,3.2655
1540,1213185,z,0.863
1541,1213511,z,0.769
1542,1213557,i,1.698
1543,1213633,z,2.1835
1544,1213702,z,3.344
1545,1214072,z,2.3535
1546,1214175,z,0.547
1547,1214176,z,1.2335
1548,1214523,z,2.4975
1549,1214693,z,0.658
1550,1214819,z,0.4905
1551,1214914,z,3.702
1552,1214980,z,0.8765
1553,1215061,i,0.878
1554,1215268,z,1.37
1555,1215348,z,0.7915
1556,1215466,g,1.3095
1557,1215639,z,1.5185
1558,1215824,z,0.4415
1559,1215905,z,3.866
1560,1216211,z,2.554
1561,1216229,i,0.6005
1562,1216238,z,1.958
1563,1216268,z,2.5015
1564,1216320,z,1.1435
1565,1216440,i,0.4365
1566,1216470,z,0.827
1567,1216563,z,0.5015
1568,1216657,z,0.8605
1569,1216908,z,3.051
1570,1217310,z,1.3685
1571,1217344,i,0.607
1572,1217495,z,1.261
1573,1217514,z,1.054
1574,1217710,z,0.763
1575,1217801,i,0.877
1576,1217890,z,0.957
1577,1217980,z,2.6355
1578,1218181,z,1.353
1579,121826,z,1.3585
1580,1218434,z,0.8125
1581,1218545,z,4.5195
1582,1219052,z,2.657
1583,121908,z,3.057
1584,1219112,z,1.87
1585,1219205,z,0.6695
1586,1219210,i,0.332
1587,1219410,z,4.87
1588,1219469,z,1.689
1589,1219689,z,0.667
1590,1219937,i,4.1605
1591,122005,z,4.315
1592,1220129,z,3.6815
1593,1220413,z,0.5765
1594,1221024,z,2.693
1595,1221251,z,1.035
1596,1221413,z,2.6635
1597,1221468,z,1.539
1598,1221514,z,3.678
1599,1221577,z,0.67
1600,1221765,z,2.9735
1601,1222002,z,1.1495
1602,1222064,z,3.7855
1603,1222348,z,1.111
1604,1222838,i,0.776
1605,1222866,z,1.698
1606,1223074,z,3.412
1607,1223226,z,0.933
1608,1223232,r,0.4615
1609,1223719,z,0.866
1610,1223933,z,0.93
1611,1224051,z,1.7555
1612,1224122,i,0.995
1613,1224352,z,3.4035
1614,1224717,i,0.7415
1615,1224861,z,0.8845
1616,1224863,z,0.6065
1617,1224953,z,0.585
1618,1225091,z,0.5285
1619,1225109,z,1.0425
1620,1225269,z,0.8915
1621,1225330,z,0.5925
1622,1225440,z,3.2875
1623,1225483,z,0.6625
1624,122562,z,1.3495
1625,1225719,i,1.519
1626,1225760,i,0.7185
1627,1225877,z,1.709
1628,122617,z,1.8245
1629,1226318,z,3.0115
1630,1226331,z,3.4905
1631,122682,z,0.8775
1632,122683,z,2.804
1633,12270,z,2.828
1634,1227022,g,2.3555
1635,1227334,z,0.5385
1636,122773,z,4.487
1637,1227785,z,3.412
1638,1227787,i,0.5945
1639,1227798,z,1.891
1640,1228002,z,1.6515
1641,122824,z,3.0425
1642,1228276,z,0.7435
1643,1228312,i,2.3725
1644,1228453,z,0.581
1645,1228596,z,2.485
1646,1228930,r,0.515
1647,1228978,z,3.043
1648,1229084,i,2.374
1649,12291,z,0.5415
1650,1229247,z,2.0245
1651,122933,i,0.7785
1652,1229339,z,0.3905
1653,1229419,z,0.851
1654,1229520,z,0.5805
1655,1229657,z,3.078
1656,122980,g,1.3845
1657,1229966,z,2.8285
1658,1230610,z,1.179
1659,1230669,z,1.2845
1660,1230707,i,0.8445
1661,1230764,z,2.218
1662,1231224,z,1.04
1663,123137,z,0.6365
1664,1231421,z,1.254
1665,12317,z,0.6285
1666,1231865,z,1.103
1667,1231869,z,0.615
1668,1231872,r,0.6485
1669,123189,z,2.2325
1670,1231935,i,0.731
1671,1232224,z,0.895
1672,1232552,z,2.4725
1673,1232611,i,0.3395
1674,1232704,z,1.226
1675,123277,z,0.8985
1676,123281,z,3.5425
1677,1233254,z,0.5385
1678,123356,r,0.8485
1679,123371,i,1.901
1680,1233933,i,0.5845
1681,1234603,r,0.379
1682,1234643,r,2.224
1683,1234702,z,2.917
1684,1234711,z,5.465
1685,1234832,z,0.7905
1686,1234972,z,2.601
1687,1235048,z,0.666
1688,1235116,z,3.018
1689,1235176,z,0.4395
1690,1235200,r,0.529
1691,1235218,z,2.3175
1692,1235273,z,0.732
1693,123583,z,2.8485
1694,123599,z,1.2145
1695,1235997,z,2.785
1696,1236011,z,0.756
1697,1236037,z,0.878
1698,1236373,z,1.0075
1699,1236676,z,4.056
1700,1236889,z,0.6695
1701,1236942,z,0.4105
1702,1237254,z,1.0375
1703,1237391,z,0.846
1704,1237406,z,1.765
1705,1237561,i,1.337
1706,1237609,z,0.5465
1707,1237629,z,1.9595
1708,1237932,z,1.8485
1709,1237964,z,0.8205
1710,1238024,z,3.6425
1711,1238072,z,3.106
1712,1238148,z,3.038
1713,123823,i,0.814
1714,1238367,z,3.688
1715,1238548,i,0.6125
1716,1239123,z,1.122
1717,1239148,z,0.9235
1718,1239255,z,4.9565
1719,1239434,i,0.63
1720,1239450,z,1.956
1721,1239475,z,1.731
1722,1239582,z,1.1385
1723,1239800,i,0.5855
1724,1239892,z,0.5665
1725,1240305,r,0.373
1726,1240653,z,3.8535
1727,1241020,r,0.595
1728,1241177,z,0.593
1729,1241315,z,3.365
1730,1241379,z,0.455
1731,1241435,z,0.604
1732,12417,z,0.6715
1733,1241719,z,1.51
1734,1241884,z,1.824
1735,1242012,i,0.6135
1736,1242142,z,2.5305
1737,1242249,i,0.717
1738,1242260,z,1.155
1739,1242371,z,0.995
1740,1242730,z,0.814
1741,1242756,z,2.325
1742,1242875,i,1.1485
1743,1243035,z,0.4855
1744,1243220,r,0.6935
1745,1243385,z,0.619
1746,1243626,z,0.6605
1747,1243690,z,1.5855
1748,1243856,z,0.5885
1749,1243914,z,0.599
1750,1244272,z,0.811
1751,1244405,z,0.9575
1752,1244649,z,3.052
1753,1244816,z,3.313
1754,1245314,z,1.9275
1755,1245419,z,0.43
1756,1245542,z,0.922
1757,1245643,z,0.937
1758,1245739,r,0.7485
1759,1245997,z,1.9815
1760,1246069,i,0.507
1761,12461,z,2.3925
1762,124617,z,2.4975
1763,1246203,z,2.5105
1764,1246618,r,0.692
1765,1246783,z,3.5285
1766,124689,z,0.4405
1767,1247266,z,2.9045
1768,1247349,i,0.614
1769,1247573,i,2.5855
1770,1247841,r,0.9185
1771,1247916,z,4.375
1772,1247936,z,3.612
1773,1248085,z,3.1395
1774,1248268,z,0.575
1775,1248320,z,1.728
1776,1248473,z,1.823
1777,1248552,z,2.682
1778,1248699,i,0.8515
1779,1248792,z,0.8795
1780,1249007,z,0.7085
1781,1249011,z,3.975
1782,1249069,g,1.876
1783,1249113,i,0.608
1784,1249184,z,3.234
1785,1249293,z,0.562
1786,1249326,z,5.1955
1787,1249448,z,0.773
1788,1249507,z,3.6505
1789,1249695,z,1.0535
1790,124984,z,0.772
1791,1249853,z,3.3125
1792,1250023,z,1.178
1793,1250050,z,1.218
1794,1250166,z,0.3815
1795,1250314,z,1.9155
1796,1250374,z,0.582
1797,1250783,z,0.8495
1798,1251024,z,0.586
1799,1251183,z,1.257
1800,1251611,i,1.2705
1801,125164,z,0.842
1802,125207,z,0.9525
1803,1252127,z,1.2655
1804,125218,z,4.5495
1805,1252256,z,1.068
1806,1252324,i,0.7925
1807,1252474,z,1.274
1808,1252541,g,0.6435
1809,1252574,z,0.422
1810,1252600,z,3.242
1811,1252652,i,0.377
1812,1252668,z,1.82
1813,1252710,z,3.7295
1814,1252882,z,3.516
1815,12529,i,0.549
1816,1253059,z,1.1435
1817,1253717,i,0.788
1818,1253852,z,1.682
1819,125388,r,0.3215
1820,1253962,z,3.184
1821,1254012,z,1.805
1822,1254047,z,1.5585
1823,1254126,z,0.946
1824,1254255,z,1.1335
1825,1254569,z,3.1615
1826,125458,z,4.761
1827,1254686,z,2.7105
1828,125471,z,1.3775
1829,1254790,i,1.9295
1830,125481,z,2.65
1831,1254950,z,1.0955
1832,125518,z,1.003
1833,1255257,z,1.0405
1834,1255498,z,1.528
1835,1255781,z,0.797
1836,1255940,z,3.2915
1837,1255967,z,3.3745
1838,1256081,r,0.8065
1839,1256255,z,1.2025
1840,1256772,z,1.243
1841,1256989,z,0.7955
1842,1256991,i,0.4925
1843,1257057,z,3.43
1844,1257157,z,1.396
1845,1257224,z,3.068
1846,1257695,z,0.5365
1847,1257836,i,0.5825
1848,1257843,z,1.54
1849,1258069,i,0.746
1850,1258081,z,0.476
1851,1258231,z,2.237
1852,1258266,z,0.7205
1853,1258896,z,3.273
1854,1259006,z,4.1195
1855,1259177,z,3.0
1856,1259352,z,4.6505
1857,1259376,z,1.4935
1858,125962,z,1.107
1859,1260009,z,0.4535
1860,1260039,z,1.034
1861,126011,z,1.4335
1862,1260339,z,0.708
1863,1260347,z,3.633
1864,1260383,z,1.0245
1865,1260581,z,4.0
1866,1260633,z,2.467
1867,1260651,z,3.043
1868,126066,i,0.5615
1869,1260679,z,1.658
1870,1260739,i,0.5555
1871,1261059,i,0.484
1872,1261091,r,0.8175
1873,1261335,r,3.5575
1874,1261376,z,3.883
1875,1261571,z,1.0655
1876,1261686,z,3.395
1877,126171,z,1.5375
1878,1261799,z,3.198
1879,1261903,z,1.2625
1880,1261957,z,0.965
1881,1261969,z,1.388
1882,1261998,z,2.45
1883,1262003,z,0.8815
1884,1262014,z,1.832
1885,126217,i,0.438
1886,1262269,z,1.227
1887,1262284,z,4.4505
1888,1262362,z,0.722
1889,1262440,z,1.2445
1890,1262531,r,0.574
1891,1262562,z,0.793
1892,1262778,z,3.916
1893,1262879,i,1.047
1894,1263155,z,1.5995
1895,1263568,z,1.698
1896,1263582,z,2.4745
1897,1263667,z,0.8685
1898,1263885,z,1.849
1899,1264175,z,0.604
1900,1264197,z,2.7615
1901,126424,z,0.6235
1902,1264474,z,0.8695
1903,1264788,z,0.878
1904,1264953,z,2.1595
1905,1265072,z,3.695
1906,1265148,z,0.5585
1907,1265168,z,0.851
1908,1265183,z,0.6005
1909,1265452,z,2.804
1910,1265613,z,0.635
1911,1265830,z,3.1595
1912,1265892,z,1.3145
1913,1266138,r,1.088
1914,1266139,z,0.694
1915,1266226,z,1.0125
1916,1266232,z,3.146
1917,1266493,z,3.261
1918,1266531,i,0.4215
1919,1266646,z,4.395
1920,1266681,z,2.503
1921,1266724,z,0.9125
1922,1266762,z,2.446
1923,1266780,z,1.36
1924,1266885,z,1.054
1925,126721,z,2.6775
1926,1267872,z,2.9805
1927,1267896,z,1.6085
1928,1267940,z,2.7855
1929,1267969,z,0.9445
1930,126837,i,1.344
1931,1268570,z,3.754
1932,1268611,i,0.501
1933,1268620,z,3.225
1934,1269030,z,0.518
1935,1269254,i,0.388
1936,1269558,z,2.6455
1937,1269602,i,0.45
1938,1269621,i,0.421
1939,1269806,z,0.6715
1940,1270332,z,3.6515
1941,1270350,z,4.072
1942,1270357,z,2.699
1943,1270440,z,3.354
1944,1270825,r,0.911
1945,1271209,z,0.6235
1946,1271538,r,0.5065
1947,1271754,i,0.4965
1948,1271802,z,1.3035
1949,1271841,z,3.5545
1950,1271902,z,1.4755
1951,1271917,z,3.329
1952,1271979,z,3.844
1953,1272012,z,0.4495
1954,1272014,z,1.3875
1955,1272156,i,1.0365
1956,1272242,z,2.6345
1957,127248,z,0.8205
1958,1272612,i,0.718
1959,1272637,z,0.855
1960,1272663,z,0.7845
1961,1272676,i,2.1205
1962,1272684,z,0.622
1963,1272692,z,0.8635
1964,1272722,z,0.977
1965,1272837,i,1.2785
1966,1272967,z,0.628
1967,1273037,z,1.0075
1968,127318,z,3.0155
1969,127321,z,3.343
1970,1273223,i,0.649
1971,127330,z,0.769
1972,1273571,z,2.7405
1973,1273776,z,0.5785
1974,12738,z,0.8245
1975,1273814,z,0.865
1976,1274333,z,3.0765
1977,1274393,z,2.56
1978,1274578,i,1.6995
1979,1275111,z,1.934
1980,1275361,z,1.0855
1981,1275427,z,3.501
1982,127549,r,0.3905
1983,1275692,z,0.762
1984,1275797,z,3.883
1985,1276223,z,1.7575
1986,1276604,z,0.8615
1987,1276753,z,0.753
1988,1276863,z,4.713
1989,1276984,z,1.1845
1990,1277127,z,0.4875
1991,1277189,z,3.3395
1992,127788,z,1.571
1993,1277905,z,3.1885
1994,1277944,z,3.8675
1995,1278140,z,1.176
1996,1278515,z,0.506
1997,1278680,i,1.3615
1998,1278882,z,1.1775
1999,1279404,z,3.531
2000,1279445,i,1.02
2001,127950,z,1.0235
2002,127971,z,2.932
2003,12798,z,3.9295
2004,1279815,z,2.853
2005,1279991,z,0.7445
2006,128032,z,1.722
2007,1280333,z,0.4465
2008,1280360,g,0.6025
2009,1280361,z,1.0795
2010,1280423,z,0.6035
2011,1280965,z,3.9425
2012,1281017,z,2.0315
2013,1281672,z,4.0885
2014,128178,z,0.817
2015,1282494,z,2.608
2016,1282665,z,1.36
2017,1282868,z,2.9935
2018,1283004,i,0.4965
2019,1283137,i,1.092
2020,1283303,z,0.6675
2021,1283469,z,3.593
2022,128384,z,0.786
2023,1284120,i,0.4725
2024,1284551,z,2.938
2025,1284837,z,0.4935
2026,1285114,z,0.6975
2027,1285416,i,0.7215
2028,1285509,z,2.507
2029,1285552,i,0.786
2030,1285638,r,0.681
2031,128604,i,1.062
2032,1286634,z,1.0265
2033,1286885,z,3.0545
2034,1286965,z,1.1075
2035,1287421,g,0.3695
2036,1287538,z,4.6765
2037,1287600,z,2.6845
2038,128761,z,0.6965
2039,1287859,z,0.9525
2040,128795,z,1.3665
2041,1288173,z,1.8455
2042,1288208,z,4.24
2043,1288513,z,3.582
2044,1288766,z,0.932
2045,128895,z,0.669
2046,1288972,z,1.005
2047,1289191,i,0.4595
2048,1289464,z,3.9495
2049,1289546,z,0.6975
2050,1289640,r,0.842
2051,1289952,z,4.122
2052,1289965,z,0.7285
2053,1290222,i,0.589
2054,129036,z,3.5445
2055,1290364,z,1.0945
2056,1290379,z,3.9305
2057,1290388,z,2.84
2058,1290489,z,3.224
2059,1290809,z,0.809
2060,1291047,z,0.9
2061,1291108,z,0.5775
2062,1291287,r,0.4615
2063,1291339,z,1.683
2064,1291459,g,0.819
2065,1291471,z,1.862
2066,1291596,z,0.4955
2067,1291892,i,0.7455
2068,1292187,z,2.964
2069,1292332,z,3.027
2070,1292491,i,0.474
2071,1292667,z,4.2665
2072,129274,r,0.651
2073,1292810,z,3.4625
2074,1292837,i,0.543
2075,1292846,z,3.435
2076,1292959,z,1.0965
2077,1293269,z,0.602
2078,1293309,z,3.0695
2079,1293451,z,3.3225
2080,1293496,z,0.6655
2081,129371,z,3.1985
2082,1293979,i,0.642
2083,1294004,z,1.286
2084,1294279,i,0.43
2085,1294588,z,0.896
2086,1294776,i,0.525
2087,1294799,z,0.814
2088,1295419,z,2.8645
2089,1295475,i,0.3675
2090,129550,z,0.6985
2091,1295530,z,0.713
2092,1295574,z,0.645
2093,129563,z,0.5685
2094,1296103,z,1.5315
2095,1296407,z,1.141
2096,1296442,i,0.45
2097,1296448,z,1.1305
2098,1296486,z,3.0435
2099,1296665,z,2.296
2100,1296795,i,0.8015
2101,1296844,z,0.53
2102,1297565,g,0.8845
2103,129776,z,3.9815
2104,1297874,z,2.866
2105,1297950,z,4.061
2106,1298154,z,0.5595
2107,1298222,z,0.7455
2108,1298399,i,0.944
2109,1298520,z,0.572
2110,129859,z,0.5675
2111,129886,z,0.5265
2112,1299056,z,2.787
2113,1299294,z,0.789
2114,1299314,i,1.9835
2115,1299322,z,2.4315
2116,1299660,z,1.159
2117,1299782,z,0.5885
2118,1300288,z,0.8865
2119,1300298,z,2.815
2120,1300533,z,0.508
2121,1300734,z,0.591
2122,1300819,z,6.793
2123,1300946,z,3.922
2124,1300957,z,4.6605
2125,1301073,z,3.3115
2126,1301714,z,0.3665
2127,1301781,z,1.1145
2128,1301874,z,1.4935
2129,1301929,i,0.773
2130,1302263,z,0.8805
2131,1302833,z,0.9215
2132,1302891,z,0.766
2133,1303290,i,0.5105
2134,1303500,z,0.5955
2135,1303758,z,2.8895
2136,1303873,z,0.632
2137,1303888,z,1.066
2138,130405,z,1.0265
2139,1304411,z,1.0475
2140,1304417,z,0.6015
2141,1304512,z,0.8395
2142,130456,z,1.266
2143,130457,r,0.769
2144,130473,z,2.4935
2145,1304837,z,1.9985
2146,1304963,r,0.503
2147,1305185,z,4.6755
2148,1305348,z,4.055
2149,1305559,i,0.4595
2150,1305827,z,1.988
2151,1305938,z,0.848
2152,1306333,i,1.6485
